row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;merge_sort;10000;prefix_50%;13;0.404000;1
trial;merge_sort;10000;prefix_50%;14;0.448100;1
trial;merge_sort;10000;prefix_50%;15;0.494400;1
trial;merge_sort;10000;prefix_50%;16;0.618800;1
trial;merge_sort;10000;prefix_50%;17;0.529000;1
trial;merge_sort;10000;prefix_50%;18;0.536500;1
trial;merge_sort;10000;prefix_50%;19;0.733700;1
trial;merge_sort;10000;prefix_50%;20;0.698500;1
trial;merge_sort;10000;prefix_50%;21;1.242600;1
trial;merge_sort;10000;prefix_50%;22;0.545000;1
trial;merge_sort;10000;prefix_50%;23;0.485500;1
trial;merge_sort;10000;prefix_50%;24;0.550300;1
trial;merge_sort;10000;prefix_50%;25;0.558300;1
trial;merge_sort;10000;prefix_50%;26;0.667400;1
trial;merge_sort;10000;prefix_50%;27;0.494500;1
trial;merge_sort;10000;prefix_50%;28;0.550400;1
trial;merge_sort;10000;prefix_50%;29;0.623200;1
trial;merge_sort;10000;prefix_50%;30;0.760400;1
trial;merge_sort;10000;prefix_50%;31;0.759900;1
trial;merge_sort;10000;prefix_50%;32;0.931500;1
trial;merge_sort;10000;prefix_50%;33;0.668200;1
trial;merge_sort;10000;prefix_50%;34;0.602100;1
trial;merge_sort;10000;prefix_50%;35;0.620800;1
trial;merge_sort;10000;prefix_50%;36;1.022900;1
trial;merge_sort;10000;prefix_50%;37;0.982900;1
trial;merge_sort;10000;prefix_50%;38;0.972900;1
trial;merge_sort;10000;prefix_50%;39;0.728100;1
trial;merge_sort;10000;prefix_50%;40;0.786600;1
trial;merge_sort;10000;prefix_50%;41;0.710600;1
trial;merge_sort;10000;prefix_50%;42;0.711400;1
trial;merge_sort;10000;prefix_50%;43;0.777200;1
trial;merge_sort;10000;prefix_50%;44;0.925700;1
trial;merge_sort;10000;prefix_50%;45;0.640600;1
trial;merge_sort;10000;prefix_50%;46;0.815600;1
trial;merge_sort;10000;prefix_50%;47;0.727000;1
trial;merge_sort;10000;prefix_50%;48;1.001000;1
trial;merge_sort;10000;prefix_50%;49;0.605400;1
trial;merge_sort;10000;prefix_50%;50;0.707300;1
trial;merge_sort;10000;prefix_50%;51;0.507200;1
trial;merge_sort;10000;prefix_50%;52;1.155300;1
trial;merge_sort;10000;prefix_50%;53;0.437400;1
trial;merge_sort;10000;prefix_50%;54;0.474800;1
trial;merge_sort;10000;prefix_50%;55;0.544700;1
trial;merge_sort;10000;prefix_50%;56;0.565900;1
trial;merge_sort;10000;prefix_50%;57;0.533700;1
trial;merge_sort;10000;prefix_50%;58;0.482900;1
trial;merge_sort;10000;prefix_50%;59;0.446500;1
trial;merge_sort;10000;prefix_50%;60;0.407800;1
trial;merge_sort;10000;prefix_50%;61;0.400400;1
trial;merge_sort;10000;prefix_50%;62;0.399700;1
trial;merge_sort;10000;prefix_50%;63;0.392400;1
trial;merge_sort;10000;prefix_50%;64;0.395200;1
trial;merge_sort;10000;prefix_50%;65;0.405200;1
trial;merge_sort;10000;prefix_50%;66;0.431600;1
trial;merge_sort;10000;prefix_50%;67;0.407700;1
trial;merge_sort;10000;prefix_50%;68;0.394600;1
trial;merge_sort;10000;prefix_50%;69;0.486000;1
trial;merge_sort;10000;prefix_50%;70;0.412800;1
trial;merge_sort;10000;prefix_50%;71;0.425800;1
