row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;quicksort;10000;prefix_25%;88;0.405800;1
trial;quicksort;10000;prefix_25%;89;0.401800;1
trial;quicksort;10000;prefix_25%;90;0.395800;1
trial;quicksort;10000;prefix_25%;91;0.398500;1
trial;quicksort;10000;prefix_25%;92;0.405300;1
trial;quicksort;10000;prefix_25%;93;0.384000;1
trial;quicksort;10000;prefix_25%;94;0.408000;1
trial;quicksort;10000;prefix_25%;95;0.392600;1
trial;quicksort;10000;prefix_25%;96;0.387100;1
trial;quicksort;10000;prefix_25%;97;0.411400;1
trial;quicksort;10000;prefix_25%;98;0.396700;1
trial;quicksort;10000;prefix_25%;99;0.382100;1
average;quicksort;10000;prefix_25%;-1;0.411142;1
trial;quicksort;10000;prefix_50%;0;0.347300;1
trial;quicksort;10000;prefix_50%;1;0.298600;1
trial;quicksort;10000;prefix_50%;2;0.282600;1
trial;quicksort;10000;prefix_50%;3;0.286900;1
trial;quicksort;10000;prefix_50%;4;0.279200;1
trial;quicksort;10000;prefix_50%;5;0.278100;1
trial;quicksort;10000;prefix_50%;6;0.281000;1
trial;quicksort;10000;prefix_50%;7;0.274200;1
trial;quicksort;10000;prefix_50%;8;0.282100;1
trial;quicksort;10000;prefix_50%;9;0.289100;1
trial;quicksort;10000;prefix_50%;10;0.269200;1
trial;quicksort;10000;prefix_50%;11;0.271400;1
trial;quicksort;10000;prefix_50%;12;0.277600;1
trial;quicksort;10000;prefix_50%;13;0.307200;1
trial;quicksort;10000;prefix_50%;14;0.324300;1
trial;quicksort;10000;prefix_50%;15;0.354200;1
trial;quicksort;10000;prefix_50%;16;0.605600;1
trial;quicksort;10000;prefix_50%;17;0.355100;1
trial;quicksort;10000;prefix_50%;18;0.393700;1
trial;quicksort;10000;prefix_50%;19;0.454000;1
trial;quicksort;10000;prefix_50%;20;0.579000;1
trial;quicksort;10000;prefix_50%;21;1.047400;1
trial;quicksort;10000;prefix_50%;22;0.333000;1
trial;quicksort;10000;prefix_50%;23;0.351700;1
trial;quicksort;10000;prefix_50%;24;0.329600;1
trial;quicksort;10000;prefix_50%;25;0.318000;1
trial;quicksort;10000;prefix_50%;26;0.326000;1
trial;quicksort;10000;prefix_50%;27;0.368100;1
trial;quicksort;10000;prefix_50%;28;0.391800;1
trial;quicksort;10000;prefix_50%;29;0.446500;1
trial;quicksort;10000;prefix_50%;30;0.469000;1
trial;quicksort;10000;prefix_50%;31;0.513200;1
trial;quicksort;10000;prefix_50%;32;0.671500;1
trial;quicksort;10000;prefix_50%;33;0.425700;1
trial;quicksort;10000;prefix_50%;34;0.429300;1
trial;quicksort;10000;prefix_50%;35;0.444500;1
trial;quicksort;10000;prefix_50%;36;0.667900;1
trial;quicksort;10000;prefix_50%;37;0.693800;1
trial;quicksort;10000;prefix_50%;38;0.670200;1
trial;quicksort;10000;prefix_50%;39;0.540400;1
trial;quicksort;10000;prefix_50%;40;0.516900;1
trial;quicksort;10000;prefix_50%;41;0.632400;1
trial;quicksort;10000;prefix_50%;42;0.501200;1
trial;quicksort;10000;prefix_50%;43;0.490500;1
trial;quicksort;10000;prefix_50%;44;0.502500;1
trial;quicksort;10000;prefix_50%;45;0.464000;1
trial;quicksort;10000;prefix_50%;46;0.515300;1
trial;quicksort;10000;prefix_50%;47;0.462900;1
trial;quicksort;10000;prefix_50%;48;0.518300;1
trial;quicksort;10000;prefix_50%;49;0.409300;1
trial;quicksort;10000;prefix_50%;50;0.393300;1
trial;quicksort;10000;prefix_50%;51;0.389000;1
trial;quicksort;10000;prefix_50%;52;0.556700;1
trial;quicksort;10000;prefix_50%;53;0.319200;1
trial;quicksort;10000;prefix_50%;54;0.354500;1
trial;quicksort;10000;prefix_50%;55;0.383100;1
trial;quicksort;10000;prefix_50%;56;0.384700;1
trial;quicksort;10000;prefix_50%;57;0.356700;1
trial;quicksort;10000;prefix_50%;58;0.316600;1
trial;quicksort;10000;prefix_50%;59;0.303800;1
trial;quicksort;10000;prefix_50%;60;0.283200;1
trial;quicksort;10000;prefix_50%;61;0.283500;1
trial;quicksort;10000;prefix_50%;62;0.313400;1
trial;quicksort;10000;prefix_50%;63;0.280200;1
trial;quicksort;10000;prefix_50%;64;0.268100;1
trial;quicksort;10000;prefix_50%;65;0.417300;1
trial;quicksort;10000;prefix_50%;66;0.273000;1
trial;quicksort;10000;prefix_50%;67;0.294000;1
trial;quicksort;10000;prefix_50%;68;0.279300;1
trial;quicksort;10000;prefix_50%;69;0.332000;1
trial;quicksort;10000;prefix_50%;70;0.285000;1
trial;quicksort;10000;prefix_50%;71;0.308600;1
trial;quicksort;10000;prefix_50%;72;0.344500;1
trial;quicksort;10000;prefix_50%;73;0.381900;1
trial;quicksort;10000;prefix_50%;74;0.415500;1
trial;quicksort;10000;prefix_50%;75;0.456900;1
trial;quicksort;10000;prefix_50%;76;0.528500;1
trial;quicksort;10000;prefix_50%;77;0.715000;1
trial;quicksort;10000;prefix_50%;78;0.558500;1
trial;quicksort;10000;prefix_50%;79;0.481000;1
trial;quicksort;10000;prefix_50%;80;0.461100;1
trial;quicksort;10000;prefix_50%;81;0.413500;1
trial;quicksort;10000;prefix_50%;82;0.368200;1
trial;quicksort;10000;prefix_50%;83;0.335800;1
trial;quicksort;10000;prefix_50%;84;0.324100;1
trial;quicksort;10000;prefix_50%;85;0.296000;1
trial;quicksort;10000;prefix_50%;86;0.278400;1
trial;quicksort;10000;prefix_50%;87;0.272400;1
trial;quicksort;10000;prefix_50%;88;0.284800;1
trial;quicksort;10000;prefix_50%;89;0.295900;1
trial;quicksort;10000;prefix_50%;90;0.454200;1
trial;quicksort;10000;prefix_50%;91;0.290000;1
trial;quicksort;10000;prefix_50%;92;0.276600;1
trial;quicksort;10000;prefix_50%;93;0.283000;1
trial;quicksort;10000;prefix_50%;94;0.302200;1
trial;quicksort;10000;prefix_50%;95;0.331200;1
trial;quicksort;10000;prefix_50%;96;0.348700;1
trial;quicksort;10000;prefix_50%;97;0.389200;1
trial;quicksort;10000;prefix_50%;98;0.462800;1
trial;quicksort;10000;prefix_50%;99;0.398400;1
average;quicksort;10000;prefix_50%;-1;0.396648;1
trial;quicksort;10000;prefix_75%;0;0.239300;1
trial;quicksort;10000;prefix_75%;1;0.224600;1
trial;quicksort;10000;prefix_75%;2;0.211800;1
trial;quicksort;10000;prefix_75%;3;0.198400;1
trial;quicksort;10000;prefix_75%;4;0.195300;1
trial;quicksort;10000;prefix_75%;5;0.215400;1
trial;quicksort;10000;prefix_75%;6;0.225300;1
trial;quicksort;10000;prefix_75%;7;0.234500;1
trial;quicksort;10000;prefix_75%;8;0.282200;1
trial;quicksort;10000;prefix_75%;9;0.271600;1
trial;quicksort;10000;prefix_75%;10;0.308500;1
trial;quicksort;10000;prefix_75%;11;0.307900;1
trial;quicksort;10000;prefix_75%;12;0.600400;1
trial;quicksort;10000;prefix_75%;13;0.285000;1
trial;quicksort;10000;prefix_75%;14;0.290200;1
trial;quicksort;10000;prefix_75%;15;0.291200;1
trial;quicksort;10000;prefix_75%;16;0.288700;1
trial;quicksort;10000;prefix_75%;17;0.288200;1
trial;quicksort;10000;prefix_75%;18;0.294100;1
trial;quicksort;10000;prefix_75%;19;0.313000;1
