row_type;algorithm;size;case_name;run_number;time_ms;sorted_correctly
trial;introsort;10000;prefix_25%;65;0.395700;1
trial;introsort;10000;prefix_25%;66;0.457700;1
trial;introsort;10000;prefix_25%;67;0.475400;1
trial;introsort;10000;prefix_25%;68;0.516800;1
trial;introsort;10000;prefix_25%;69;0.473600;1
trial;introsort;10000;prefix_25%;70;0.427100;1
trial;introsort;10000;prefix_25%;71;0.405300;1
trial;introsort;10000;prefix_25%;72;0.403500;1
trial;introsort;10000;prefix_25%;73;0.383400;1
trial;introsort;10000;prefix_25%;74;0.403500;1
trial;introsort;10000;prefix_25%;75;0.404500;1
trial;introsort;10000;prefix_25%;76;0.390000;1
trial;introsort;10000;prefix_25%;77;0.391600;1
trial;introsort;10000;prefix_25%;78;0.393400;1
trial;introsort;10000;prefix_25%;79;0.399600;1
trial;introsort;10000;prefix_25%;80;0.397400;1
trial;introsort;10000;prefix_25%;81;0.397100;1
trial;introsort;10000;prefix_25%;82;0.396700;1
trial;introsort;10000;prefix_25%;83;0.399600;1
trial;introsort;10000;prefix_25%;84;0.398100;1
trial;introsort;10000;prefix_25%;85;0.392800;1
trial;introsort;10000;prefix_25%;86;0.395700;1
trial;introsort;10000;prefix_25%;87;0.386100;1
trial;introsort;10000;prefix_25%;88;0.394900;1
trial;introsort;10000;prefix_25%;89;0.398300;1
trial;introsort;10000;prefix_25%;90;0.404400;1
trial;introsort;10000;prefix_25%;91;0.378500;1
trial;introsort;10000;prefix_25%;92;0.397100;1
trial;introsort;10000;prefix_25%;93;0.387000;1
trial;introsort;10000;prefix_25%;94;0.391800;1
trial;introsort;10000;prefix_25%;95;0.403400;1
trial;introsort;10000;prefix_25%;96;0.391500;1
trial;introsort;10000;prefix_25%;97;0.393300;1
trial;introsort;10000;prefix_25%;98;0.388900;1
trial;introsort;10000;prefix_25%;99;0.393000;1
average;introsort;10000;prefix_25%;-1;0.415511;1
trial;introsort;10000;prefix_50%;0;0.302400;1
trial;introsort;10000;prefix_50%;1;0.270700;1
trial;introsort;10000;prefix_50%;2;0.274600;1
trial;introsort;10000;prefix_50%;3;0.276500;1
trial;introsort;10000;prefix_50%;4;0.275600;1
trial;introsort;10000;prefix_50%;5;0.272200;1
trial;introsort;10000;prefix_50%;6;0.276700;1
trial;introsort;10000;prefix_50%;7;0.270300;1
trial;introsort;10000;prefix_50%;8;0.276500;1
trial;introsort;10000;prefix_50%;9;0.264800;1
trial;introsort;10000;prefix_50%;10;0.265700;1
trial;introsort;10000;prefix_50%;11;0.269000;1
trial;introsort;10000;prefix_50%;12;0.275100;1
trial;introsort;10000;prefix_50%;13;0.299000;1
trial;introsort;10000;prefix_50%;14;0.320400;1
trial;introsort;10000;prefix_50%;15;0.372100;1
trial;introsort;10000;prefix_50%;16;0.384100;1
trial;introsort;10000;prefix_50%;17;0.386000;1
trial;introsort;10000;prefix_50%;18;0.554200;1
trial;introsort;10000;prefix_50%;19;0.484600;1
trial;introsort;10000;prefix_50%;20;0.829200;1
trial;introsort;10000;prefix_50%;21;0.879700;1
trial;introsort;10000;prefix_50%;22;0.340900;1
trial;introsort;10000;prefix_50%;23;0.354200;1
trial;introsort;10000;prefix_50%;24;0.322300;1
trial;introsort;10000;prefix_50%;25;0.316300;1
trial;introsort;10000;prefix_50%;26;0.354000;1
trial;introsort;10000;prefix_50%;27;0.352400;1
trial;introsort;10000;prefix_50%;28;0.411000;1
trial;introsort;10000;prefix_50%;29;0.602700;1
trial;introsort;10000;prefix_50%;30;0.493200;1
trial;introsort;10000;prefix_50%;31;0.518700;1
trial;introsort;10000;prefix_50%;32;0.468600;1
trial;introsort;10000;prefix_50%;33;0.398000;1
trial;introsort;10000;prefix_50%;34;0.372900;1
trial;introsort;10000;prefix_50%;35;0.686300;1
trial;introsort;10000;prefix_50%;36;0.754000;1
trial;introsort;10000;prefix_50%;37;0.702100;1
trial;introsort;10000;prefix_50%;38;0.493500;1
trial;introsort;10000;prefix_50%;39;0.594900;1
trial;introsort;10000;prefix_50%;40;0.514500;1
trial;introsort;10000;prefix_50%;41;0.471700;1
trial;introsort;10000;prefix_50%;42;0.459600;1
trial;introsort;10000;prefix_50%;43;0.422800;1
trial;introsort;10000;prefix_50%;44;0.594000;1
trial;introsort;10000;prefix_50%;45;0.455700;1
trial;introsort;10000;prefix_50%;46;0.508100;1
trial;introsort;10000;prefix_50%;47;0.499600;1
trial;introsort;10000;prefix_50%;48;0.460900;1
trial;introsort;10000;prefix_50%;49;0.618600;1
trial;introsort;10000;prefix_50%;50;0.373700;1
trial;introsort;10000;prefix_50%;51;0.516200;1
trial;introsort;10000;prefix_50%;52;0.323600;1
trial;introsort;10000;prefix_50%;53;0.317700;1
trial;introsort;10000;prefix_50%;54;0.358400;1
trial;introsort;10000;prefix_50%;55;0.390300;1
trial;introsort;10000;prefix_50%;56;0.367900;1
trial;introsort;10000;prefix_50%;57;0.339500;1
trial;introsort;10000;prefix_50%;58;0.308600;1
trial;introsort;10000;prefix_50%;59;0.294000;1
trial;introsort;10000;prefix_50%;60;0.276000;1
trial;introsort;10000;prefix_50%;61;0.275900;1
trial;introsort;10000;prefix_50%;62;0.268600;1
trial;introsort;10000;prefix_50%;63;0.280500;1
trial;introsort;10000;prefix_50%;64;0.266300;1
trial;introsort;10000;prefix_50%;65;0.385700;1
trial;introsort;10000;prefix_50%;66;0.276200;1
trial;introsort;10000;prefix_50%;67;0.277100;1
trial;introsort;10000;prefix_50%;68;0.379500;1
trial;introsort;10000;prefix_50%;69;0.292700;1
trial;introsort;10000;prefix_50%;70;0.292700;1
trial;introsort;10000;prefix_50%;71;0.313400;1
trial;introsort;10000;prefix_50%;72;0.347200;1
trial;introsort;10000;prefix_50%;73;0.393800;1
trial;introsort;10000;prefix_50%;74;0.452600;1
trial;introsort;10000;prefix_50%;75;0.461400;1
trial;introsort;10000;prefix_50%;76;0.537200;1
trial;introsort;10000;prefix_50%;77;0.591000;1
trial;introsort;10000;prefix_50%;78;0.526600;1
trial;introsort;10000;prefix_50%;79;0.484300;1
trial;introsort;10000;prefix_50%;80;0.439400;1
trial;introsort;10000;prefix_50%;81;0.399100;1
trial;introsort;10000;prefix_50%;82;0.358300;1
trial;introsort;10000;prefix_50%;83;0.331800;1
trial;introsort;10000;prefix_50%;84;0.311400;1
trial;introsort;10000;prefix_50%;85;0.285000;1
trial;introsort;10000;prefix_50%;86;0.268100;1
trial;introsort;10000;prefix_50%;87;0.278400;1
trial;introsort;10000;prefix_50%;88;0.276900;1
trial;introsort;10000;prefix_50%;89;0.275300;1
trial;introsort;10000;prefix_50%;90;0.288200;1
trial;introsort;10000;prefix_50%;91;0.276600;1
trial;introsort;10000;prefix_50%;92;0.271900;1
trial;introsort;10000;prefix_50%;93;0.270400;1
trial;introsort;10000;prefix_50%;94;0.292700;1
trial;introsort;10000;prefix_50%;95;0.325900;1
trial;introsort;10000;prefix_50%;96;0.360200;1
trial;introsort;10000;prefix_50%;97;0.415800;1
trial;introsort;10000;prefix_50%;98;0.434500;1
trial;introsort;10000;prefix_50%;99;0.389600;1
average;introsort;10000;prefix_50%;-1;0.391390;1
trial;introsort;10000;prefix_75%;0;0.218000;1
trial;introsort;10000;prefix_75%;1;0.205400;1
trial;introsort;10000;prefix_75%;2;0.224600;1
trial;introsort;10000;prefix_75%;3;0.194400;1
trial;introsort;10000;prefix_75%;4;0.195700;1
trial;introsort;10000;prefix_75%;5;0.215300;1
trial;introsort;10000;prefix_75%;6;0.229700;1
trial;introsort;10000;prefix_75%;7;0.248600;1
trial;introsort;10000;prefix_75%;8;0.261800;1
trial;introsort;10000;prefix_75%;9;0.288700;1
trial;introsort;10000;prefix_75%;10;0.304800;1
trial;introsort;10000;prefix_75%;11;0.300000;1
trial;introsort;10000;prefix_75%;12;0.296900;1
trial;introsort;10000;prefix_75%;13;0.276800;1
trial;introsort;10000;prefix_75%;14;0.300400;1
trial;introsort;10000;prefix_75%;15;0.285500;1
trial;introsort;10000;prefix_75%;16;0.276600;1
trial;introsort;10000;prefix_75%;17;0.809200;1
trial;introsort;10000;prefix_75%;18;0.315700;1
trial;introsort;10000;prefix_75%;19;0.371500;1
trial;introsort;10000;prefix_75%;20;0.461000;1
trial;introsort;10000;prefix_75%;21;0.243500;1
trial;introsort;10000;prefix_75%;22;0.162500;1
trial;introsort;10000;prefix_75%;23;0.417300;1
trial;introsort;10000;prefix_75%;24;0.404900;1
trial;introsort;10000;prefix_75%;25;0.419300;1
trial;introsort;10000;prefix_75%;26;0.688900;1
trial;introsort;10000;prefix_75%;27;0.500600;1
trial;introsort;10000;prefix_75%;28;0.429600;1
trial;introsort;10000;prefix_75%;29;0.447800;1
trial;introsort;10000;prefix_75%;30;0.427100;1
trial;introsort;10000;prefix_75%;31;0.453100;1
trial;introsort;10000;prefix_75%;32;0.289400;1
trial;introsort;10000;prefix_75%;33;0.273100;1
trial;introsort;10000;prefix_75%;34;0.270200;1
trial;introsort;10000;prefix_75%;35;0.408800;1
trial;introsort;10000;prefix_75%;36;0.309700;1
trial;introsort;10000;prefix_75%;37;0.411400;1
trial;introsort;10000;prefix_75%;38;0.279900;1
trial;introsort;10000;prefix_75%;39;0.257100;1
trial;introsort;10000;prefix_75%;40;0.247800;1
trial;introsort;10000;prefix_75%;41;0.236500;1
trial;introsort;10000;prefix_75%;42;0.270400;1
trial;introsort;10000;prefix_75%;43;0.254200;1
trial;introsort;10000;prefix_75%;44;0.232900;1
trial;introsort;10000;prefix_75%;45;0.226300;1
trial;introsort;10000;prefix_75%;46;0.213500;1
trial;introsort;10000;prefix_75%;47;0.194000;1
trial;introsort;10000;prefix_75%;48;0.194900;1
trial;introsort;10000;prefix_75%;49;0.189300;1
trial;introsort;10000;prefix_75%;50;0.164800;1
trial;introsort;10000;prefix_75%;51;0.159500;1
trial;introsort;10000;prefix_75%;52;0.165600;1
trial;introsort;10000;prefix_75%;53;0.161900;1
trial;introsort;10000;prefix_75%;54;0.173400;1
trial;introsort;10000;prefix_75%;55;0.218600;1
trial;introsort;10000;prefix_75%;56;0.165800;1
trial;introsort;10000;prefix_75%;57;0.168900;1
trial;introsort;10000;prefix_75%;58;0.161500;1
trial;introsort;10000;prefix_75%;59;0.171200;1
trial;introsort;10000;prefix_75%;60;0.159500;1
